# Source ADC	Temp 100.0 mK	PDUT -80.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1944	PSG 4.5	PRF -4.0
# AttVDUT 12006210005 30.5 dB	AttVIQ 12201130093 26.75 dB
# LOAtt 4.5 dB	InAtt 12.0 dB	OutAtt 7.1 dB
# LNA 30.0 dB	RTA 80.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 10.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
1.9420680e+09	5.8789243e-02	-5.2413104e-01
1.9420686e+09	5.8111876e-02	-5.2476068e-01
1.9420692e+09	5.7613333e-02	-5.2560206e-01
1.9420698e+09	5.6870565e-02	-5.2631167e-01
1.9420704e+09	5.6008148e-02	-5.2709620e-01
1.9420710e+09	5.5285947e-02	-5.2775273e-01
1.9420716e+09	5.4395102e-02	-5.2863442e-01
1.9420722e+09	5.3816993e-02	-5.2909976e-01
1.9420728e+09	5.3288923e-02	-5.2980017e-01
1.9420734e+09	5.2474698e-02	-5.3056955e-01
1.9420740e+09	5.1836655e-02	-5.3159046e-01
1.9420746e+09	5.1576256e-02	-5.3230509e-01
1.9420752e+09	5.0338177e-02	-5.3291403e-01
1.9420758e+09	4.9517719e-02	-5.3349903e-01
1.9420764e+09	4.8806365e-02	-5.3424455e-01
1.9420770e+09	4.8133961e-02	-5.3512923e-01
1.9420776e+09	4.7086033e-02	-5.3567506e-01
1.9420782e+09	4.6938553e-02	-5.3631018e-01
1.9420788e+09	4.6266826e-02	-5.3700675e-01
1.9420794e+09	4.4851840e-02	-5.3783078e-01
1.9420800e+09	4.4307452e-02	-5.3838759e-01
1.9420806e+09	4.3941420e-02	-5.3887550e-01
1.9420812e+09	4.2769808e-02	-5.3973786e-01
1.9420818e+09	4.1842897e-02	-5.4042075e-01
1.9420824e+09	4.1699750e-02	-5.4087378e-01
1.9420830e+09	4.0277659e-02	-5.4180934e-01
1.9420836e+09	3.9993265e-02	-5.4232725e-01
1.9420842e+09	3.9333670e-02	-5.4309277e-01
1.9420848e+09	3.8740956e-02	-5.4366417e-01
1.9420854e+09	3.7768215e-02	-5.4424094e-01
1.9420860e+09	3.7033700e-02	-5.4491688e-01
1.9420866e+09	3.5613878e-02	-5.4598636e-01
1.9420872e+09	3.5566921e-02	-5.4636073e-01
1.9420878e+09	3.4990774e-02	-5.4673892e-01
1.9420884e+09	3.4332215e-02	-5.4745652e-01
1.9420890e+09	3.3491630e-02	-5.4806897e-01
1.9420896e+09	3.2346835e-02	-5.4875484e-01
1.9420902e+09	3.1594962e-02	-5.4921119e-01
1.9420908e+09	3.1743555e-02	-5.4969336e-01
1.9420914e+09	3.0436468e-02	-5.5048132e-01
1.9420920e+09	2.9507324e-02	-5.5101138e-01
1.9420926e+09	2.8706744e-02	-5.5168521e-01
1.9420932e+09	2.8720046e-02	-5.5222308e-01
1.9420938e+09	2.8137673e-02	-5.5264370e-01
1.9420944e+09	2.6837639e-02	-5.5351582e-01
1.9420950e+09	2.6283308e-02	-5.5395192e-01
1.9420956e+09	2.5601741e-02	-5.5434874e-01
1.9420962e+09	2.5241621e-02	-5.5514102e-01
1.9420968e+09	2.3965497e-02	-5.5595893e-01
1.9420974e+09	2.3527190e-02	-5.5610539e-01
1.9420980e+09	2.2851628e-02	-5.5685931e-01
1.9420986e+09	2.1593016e-02	-5.5731538e-01
1.9420992e+09	2.1697939e-02	-5.5780416e-01
1.9420998e+09	2.0611878e-02	-5.5828447e-01
1.9421004e+09	1.9846483e-02	-5.5908475e-01
1.9421010e+09	1.9138401e-02	-5.5934229e-01
1.9421016e+09	1.7948559e-02	-5.6004930e-01
1.9421022e+09	1.7763056e-02	-5.6047519e-01
1.9421028e+09	1.6670048e-02	-5.6120698e-01
1.9421034e+09	1.6201321e-02	-5.6168230e-01
1.9421040e+09	1.5256936e-02	-5.6224798e-01
1.9421046e+09	1.4827415e-02	-5.6261947e-01
1.9421052e+09	1.4073264e-02	-5.6310879e-01
1.9421058e+09	1.3363625e-02	-5.6369560e-01
1.9421064e+09	1.2515301e-02	-5.6418316e-01
1.9421070e+09	1.2092869e-02	-5.6452064e-01
1.9421076e+09	1.1301962e-02	-5.6514547e-01
1.9421082e+09	1.0206454e-02	-5.6572989e-01
1.9421088e+09	9.4935282e-03	-5.6610784e-01
1.9421094e+09	8.5794811e-03	-5.6652584e-01
1.9421100e+09	7.9501417e-03	-5.6707936e-01
1.9421106e+09	7.8080239e-03	-5.6767518e-01
1.9421112e+09	6.2593835e-03	-5.6804217e-01
1.9421118e+09	5.8515134e-03	-5.6841532e-01
1.9421124e+09	5.5492698e-03	-5.6918728e-01
1.9421130e+09	4.7803530e-03	-5.6952791e-01
1.9421136e+09	3.8620412e-03	-5.6989667e-01
1.9421142e+09	3.2033368e-03	-5.7058295e-01
1.9421148e+09	2.4206969e-03	-5.7081503e-01
1.9421154e+09	1.6832159e-03	-5.7131599e-01
1.9421160e+09	5.9631801e-04	-5.7174371e-01
1.9421166e+09	5.6136279e-04	-5.7216487e-01
1.9421172e+09	-2.6226765e-04	-5.7276806e-01
1.9421178e+09	-1.2256167e-03	-5.7299780e-01
1.9421184e+09	-1.5800380e-03	-5.7362711e-01
1.9421190e+09	-2.2512700e-03	-5.7404420e-01
1.9421196e+09	-3.3439059e-03	-5.7444203e-01
1.9421202e+09	-3.8028728e-03	-5.7469749e-01
1.9421208e+09	-4.1087967e-03	-5.7518278e-01
1.9421214e+09	-5.1281842e-03	-5.7567684e-01
1.9421220e+09	-6.0994958e-03	-5.7598851e-01
1.9421226e+09	-6.4585111e-03	-5.7648408e-01
1.9421232e+09	-7.2102962e-03	-5.7727292e-01
1.9421238e+09	-8.6374400e-03	-5.7733460e-01
1.9421244e+09	-8.5126244e-03	-5.7774061e-01
1.9421250e+09	-9.5841079e-03	-5.7819792e-01
1.9421256e+09	-1.0673644e-02	-5.7855825e-01
1.9421262e+09	-1.0750522e-02	-5.7876955e-01
1.9421268e+09	-1.1655644e-02	-5.7913735e-01
1.9421274e+09	-1.2140421e-02	-5.7960109e-01
1.9421280e+09	-1.3494295e-02	-5.8031763e-01
1.9421286e+09	-1.3340676e-02	-5.8040237e-01
1.9421292e+09	-1.3954001e-02	-5.8089032e-01
1.9421298e+09	-1.4448909e-02	-5.8121315e-01
1.9421304e+09	-1.5903498e-02	-5.8154846e-01
1.9421310e+09	-1.6237823e-02	-5.8196527e-01
1.9421316e+09	-1.6934944e-02	-5.8228685e-01
1.9421322e+09	-1.7521539e-02	-5.8272951e-01
1.9421328e+09	-1.8352713e-02	-5.8304992e-01
1.9421334e+09	-1.8938145e-02	-5.8352279e-01
1.9421340e+09	-2.0097138e-02	-5.8379791e-01
1.9421346e+09	-2.0500062e-02	-5.8408062e-01
1.9421352e+09	-2.1157720e-02	-5.8454399e-01
1.9421358e+09	-2.1831417e-02	-5.8473671e-01
1.9421364e+09	-2.2866102e-02	-5.8528184e-01
1.9421370e+09	-2.3542821e-02	-5.8559928e-01
1.9421376e+09	-2.4115728e-02	-5.8609265e-01
1.9421382e+09	-2.4240268e-02	-5.8634620e-01
1.9421388e+09	-2.5302148e-02	-5.8666741e-01
1.9421394e+09	-2.5944879e-02	-5.8676774e-01
1.9421400e+09	-2.6394186e-02	-5.8736351e-01
1.9421406e+09	-2.7254480e-02	-5.8777692e-01
1.9421412e+09	-2.8335732e-02	-5.8788789e-01
1.9421418e+09	-2.8975575e-02	-5.8837849e-01
1.9421424e+09	-2.9433189e-02	-5.8881316e-01
1.9421430e+09	-3.0677772e-02	-5.8887546e-01
1.9421436e+09	-3.0407513e-02	-5.8931411e-01
1.9421442e+09	-3.1291670e-02	-5.8943553e-01
1.9421448e+09	-3.2267487e-02	-5.8983966e-01
1.9421454e+09	-3.2532164e-02	-5.9020013e-01
1.9421460e+09	-3.3656162e-02	-5.9048190e-01
1.9421466e+09	-3.3904723e-02	-5.9094923e-01
1.9421472e+09	-3.4760227e-02	-5.9142738e-01
1.9421478e+09	-3.5462923e-02	-5.9145855e-01
1.9421484e+09	-3.6014222e-02	-5.9191837e-01
1.9421490e+09	-3.6665575e-02	-5.9211440e-01
1.9421496e+09	-3.7557923e-02	-5.9224673e-01
1.9421502e+09	-3.7864067e-02	-5.9274132e-01
1.9421508e+09	-3.8528478e-02	-5.9296882e-01
1.9421514e+09	-3.9418240e-02	-5.9332035e-01
1.9421520e+09	-3.9708894e-02	-5.9363114e-01
1.9421526e+09	-4.0863524e-02	-5.9377425e-01
1.9421532e+09	-4.1623382e-02	-5.9422857e-01
1.9421538e+09	-4.2258159e-02	-5.9423777e-01
1.9421544e+09	-4.2463511e-02	-5.9478525e-01
1.9421550e+09	-4.3159186e-02	-5.9474374e-01
1.9421556e+09	-4.4270550e-02	-5.9529334e-01
1.9421562e+09	-4.4332283e-02	-5.9561890e-01
1.9421568e+09	-4.5248762e-02	-5.9567528e-01
1.9421574e+09	-4.6079875e-02	-5.9602168e-01
1.9421580e+09	-4.6545180e-02	-5.9637649e-01
1.9421586e+09	-4.7076906e-02	-5.9649193e-01
1.9421592e+09	-4.7528951e-02	-5.9692343e-01
1.9421598e+09	-4.8519645e-02	-5.9723059e-01
1.9421604e+09	-4.8711711e-02	-5.9737745e-01
1.9421610e+09	-4.9546397e-02	-5.9746188e-01
1.9421616e+09	-5.0188114e-02	-5.9783711e-01
1.9421622e+09	-5.0932853e-02	-5.9814671e-01
1.9421628e+09	-5.1291179e-02	-5.9849306e-01
1.9421634e+09	-5.2358862e-02	-5.9844230e-01
1.9421640e+09	-5.2629342e-02	-5.9879446e-01
1.9421646e+09	-5.4291475e-02	-5.9908694e-01
1.9421652e+09	-5.4646031e-02	-5.9937901e-01
1.9421658e+09	-5.4940473e-02	-5.9966418e-01
1.9421664e+09	-5.5116119e-02	-5.9996779e-01
1.9421670e+09	-5.6286429e-02	-6.0015843e-01
1.9421676e+09	-5.7219575e-02	-6.0014465e-01
1.9421682e+09	-5.7684963e-02	-6.0042745e-01
1.9421688e+09	-5.8323059e-02	-6.0082075e-01
1.9421694e+09	-5.8949562e-02	-6.0102507e-01
1.9421700e+09	-5.9792264e-02	-6.0127176e-01
1.9421706e+09	-6.0118834e-02	-6.0118454e-01
1.9421712e+09	-6.0834296e-02	-6.0160568e-01
1.9421718e+09	-6.1229036e-02	-6.0194690e-01
1.9421724e+09	-6.2039390e-02	-6.0213304e-01
1.9421730e+09	-6.2250910e-02	-6.0244524e-01
1.9421736e+09	-6.3323918e-02	-6.0253570e-01
1.9421742e+09	-6.3213815e-02	-6.0261912e-01
1.9421748e+09	-6.4103364e-02	-6.0317695e-01
1.9421754e+09	-6.4605626e-02	-6.0334085e-01
1.9421760e+09	-6.5515051e-02	-6.0336263e-01
1.9421766e+09	-6.5933045e-02	-6.0366985e-01
1.9421772e+09	-6.7303328e-02	-6.0364873e-01
1.9421778e+09	-6.7623542e-02	-6.0402747e-01
1.9421784e+09	-6.8269316e-02	-6.0432321e-01
1.9421790e+09	-6.8845140e-02	-6.0424410e-01
1.9421796e+09	-6.9012545e-02	-6.0482177e-01
1.9421802e+09	-6.9775128e-02	-6.0467501e-01
1.9421808e+09	-7.0497173e-02	-6.0504575e-01
1.9421814e+09	-7.1094897e-02	-6.0516586e-01
1.9421820e+09	-7.1454138e-02	-6.0538595e-01
1.9421826e+09	-7.1997457e-02	-6.0566733e-01
1.9421832e+09	-7.2738354e-02	-6.0583730e-01
1.9421838e+09	-7.3742149e-02	-6.0576457e-01
1.9421844e+09	-7.4569760e-02	-6.0587620e-01
1.9421850e+09	-7.5398710e-02	-6.0612740e-01
1.9421856e+09	-7.5911943e-02	-6.0637794e-01
1.9421862e+09	-7.6163191e-02	-6.0645838e-01
1.9421868e+09	-7.6604700e-02	-6.0681045e-01
1.9421874e+09	-7.6582608e-02	-6.0703789e-01
1.9421880e+09	-7.7415890e-02	-6.0728771e-01
1.9421886e+09	-7.8072441e-02	-6.0744886e-01
1.9421892e+09	-7.9134932e-02	-6.0749614e-01
1.9421898e+09	-7.9320027e-02	-6.0791262e-01
1.9421904e+09	-8.0324757e-02	-6.0783493e-01
1.9421910e+09	-8.0869376e-02	-6.0804996e-01
1.9421916e+09	-8.1407197e-02	-6.0843140e-01
1.9421922e+09	-8.2099451e-02	-6.0852869e-01
1.9421928e+09	-8.3215834e-02	-6.0886082e-01
1.9421934e+09	-8.2892634e-02	-6.0869828e-01
1.9421940e+09	-8.3861749e-02	-6.0874558e-01
1.9421946e+09	-8.4537090e-02	-6.0899922e-01
1.9421952e+09	-8.4923498e-02	-6.0920773e-01
1.9421958e+09	-8.5813951e-02	-6.0911735e-01
1.9421964e+09	-8.6155875e-02	-6.0940799e-01
1.9421970e+09	-8.7016591e-02	-6.0942364e-01
1.9421976e+09	-8.7504806e-02	-6.0977451e-01
1.9421982e+09	-8.7644239e-02	-6.0989282e-01
1.9421988e+09	-8.8695452e-02	-6.1015978e-01
1.9421994e+09	-8.9187857e-02	-6.1016024e-01
1.9422000e+09	-8.9732311e-02	-6.1052581e-01
1.9422006e+09	-9.0686430e-02	-6.1054227e-01
1.9422012e+09	-9.1280479e-02	-6.1058589e-01
1.9422018e+09	-9.1536647e-02	-6.1079086e-01
1.9422024e+09	-9.1758495e-02	-6.1109127e-01
1.9422030e+09	-9.2530963e-02	-6.1119007e-01
1.9422036e+09	-9.3314626e-02	-6.1116557e-01
1.9422042e+09	-9.3234769e-02	-6.1145776e-01
1.9422048e+09	-9.3980864e-02	-6.1143654e-01
1.9422054e+09	-9.4669842e-02	-6.1177806e-01
1.9422060e+09	-9.6174003e-02	-6.1166263e-01
1.9422066e+09	-9.6150945e-02	-6.1186324e-01
1.9422072e+09	-9.6686210e-02	-6.1162766e-01
1.9422078e+09	-9.7213899e-02	-6.1199207e-01
1.9422084e+09	-9.7780662e-02	-6.1234038e-01
1.9422090e+09	-9.8007539e-02	-6.1264395e-01
1.9422096e+09	-9.8599952e-02	-6.1257950e-01
1.9422102e+09	-9.9190764e-02	-6.1272462e-01
1.9422108e+09	-1.0013668e-01	-6.1275270e-01
1.9422114e+09	-1.0064761e-01	-6.1277568e-01
1.9422120e+09	-1.0123714e-01	-6.1287322e-01
1.9422126e+09	-1.0173974e-01	-6.1325475e-01
1.9422132e+09	-1.0254438e-01	-6.1308130e-01
1.9422138e+09	-1.0272730e-01	-6.1342077e-01
1.9422144e+09	-1.0307454e-01	-6.1348849e-01
1.9422150e+09	-1.0342677e-01	-6.1373330e-01
1.9422156e+09	-1.0413911e-01	-6.1390521e-01
1.9422162e+09	-1.0461810e-01	-6.1386488e-01
1.9422168e+09	-1.0549587e-01	-6.1384951e-01
1.9422174e+09	-1.0646214e-01	-6.1392707e-01
1.9422180e+09	-1.0669601e-01	-6.1408789e-01
1.9422186e+09	-1.0700530e-01	-6.1434408e-01
1.9422192e+09	-1.0818586e-01	-6.1411736e-01
1.9422198e+09	-1.0865268e-01	-6.1436021e-01
1.9422204e+09	-1.0912343e-01	-6.1438061e-01
1.9422210e+09	-1.0942205e-01	-6.1462891e-01
1.9422216e+09	-1.1004978e-01	-6.1499152e-01
1.9422222e+09	-1.1088431e-01	-6.1486844e-01
1.9422228e+09	-1.1125734e-01	-6.1489351e-01
1.9422234e+09	-1.1128694e-01	-6.1530881e-01
1.9422240e+09	-1.1236740e-01	-6.1511989e-01
1.9422246e+09	-1.1223249e-01	-6.1533932e-01
1.9422252e+09	-1.1310791e-01	-6.1541859e-01
1.9422258e+09	-1.1407315e-01	-6.1537989e-01
1.9422264e+09	-1.1436306e-01	-6.1560093e-01
1.9422270e+09	-1.1485627e-01	-6.1569614e-01
1.9422276e+09	-1.1544837e-01	-6.1564355e-01
1.9422282e+09	-1.1580366e-01	-6.1592575e-01
1.9422288e+09	-1.1655865e-01	-6.1599476e-01
1.9422294e+09	-1.1661513e-01	-6.1604368e-01
1.9422300e+09	-1.1730554e-01	-6.1620421e-01
1.9422306e+09	-1.1780901e-01	-6.1627309e-01
1.9422312e+09	-1.1836571e-01	-6.1623295e-01
1.9422318e+09	-1.1909842e-01	-6.1639821e-01
1.9422324e+09	-1.1981930e-01	-6.1639524e-01
1.9422330e+09	-1.2031352e-01	-6.1646040e-01
1.9422336e+09	-1.2057127e-01	-6.1665130e-01
1.9422342e+09	-1.2091148e-01	-6.1684208e-01
1.9422348e+09	-1.2216730e-01	-6.1652859e-01
1.9422354e+09	-1.2253855e-01	-6.1687970e-01
1.9422360e+09	-1.2333250e-01	-6.1666612e-01
1.9422366e+09	-1.2333046e-01	-6.1704438e-01
1.9422372e+09	-1.2376865e-01	-6.1706578e-01
1.9422378e+09	-1.2455532e-01	-6.1708135e-01
1.9422384e+09	-1.2530429e-01	-6.1685961e-01
1.9422390e+09	-1.2554712e-01	-6.1718510e-01
1.9422396e+09	-1.2627518e-01	-6.1708453e-01
1.9422402e+09	-1.2651833e-01	-6.1746581e-01
1.9422408e+09	-1.2701622e-01	-6.1725717e-01
1.9422414e+09	-1.2769553e-01	-6.1747720e-01
1.9422420e+09	-1.2817965e-01	-6.1756635e-01
1.9422426e+09	-1.2858785e-01	-6.1752138e-01
1.9422432e+09	-1.2904694e-01	-6.1779906e-01
1.9422438e+09	-1.2938960e-01	-6.1787832e-01
1.9422444e+09	-1.3026602e-01	-6.1783957e-01
1.9422450e+09	-1.3076490e-01	-6.1788449e-01
1.9422456e+09	-1.3098058e-01	-6.1797366e-01
1.9422462e+09	-1.3161371e-01	-6.1795006e-01
1.9422468e+09	-1.3200019e-01	-6.1827775e-01
1.9422474e+09	-1.3299315e-01	-6.1797166e-01
1.9422480e+09	-1.3323840e-01	-6.1819719e-01
1.9422486e+09	-1.3419698e-01	-6.1791498e-01
1.9422492e+09	-1.3421150e-01	-6.1834174e-01
1.9422498e+09	-1.3463450e-01	-6.1828947e-01
1.9422504e+09	-1.3528493e-01	-6.1835816e-01
1.9422510e+09	-1.3585486e-01	-6.1836584e-01
1.9422516e+09	-1.3621558e-01	-6.1869798e-01
1.9422522e+09	-1.3684465e-01	-6.1851772e-01
1.9422528e+09	-1.3702308e-01	-6.1872557e-01
1.9422534e+09	-1.3805720e-01	-6.1849029e-01
1.9422540e+09	-1.3842495e-01	-6.1851397e-01
1.9422546e+09	-1.3865991e-01	-6.1876962e-01
1.9422552e+09	-1.3957008e-01	-6.1865458e-01
1.9422558e+09	-1.3990045e-01	-6.1884686e-01
1.9422564e+09	-1.4045759e-01	-6.1888531e-01
1.9422570e+09	-1.4064258e-01	-6.1885063e-01
1.9422576e+09	-1.4134905e-01	-6.1879349e-01
1.9422582e+09	-1.4177254e-01	-6.1888678e-01
1.9422588e+09	-1.4200091e-01	-6.1906567e-01
1.9422594e+09	-1.4269667e-01	-6.1901181e-01
1.9422600e+09	-1.4307442e-01	-6.1924346e-01
1.9422606e+09	-1.4365520e-01	-6.1919247e-01
1.9422612e+09	-1.4377490e-01	-6.1943590e-01
1.9422618e+09	-1.4502681e-01	-6.1896007e-01
1.9422624e+09	-1.4543832e-01	-6.1909600e-01
1.9422630e+09	-1.4567006e-01	-6.1922119e-01
1.9422636e+09	-1.4601150e-01	-6.1930759e-01
1.9422642e+09	-1.4651420e-01	-6.1925921e-01
1.9422648e+09	-1.4712282e-01	-6.1934248e-01
1.9422654e+09	-1.4782614e-01	-6.1925167e-01
1.9422660e+09	-1.4835602e-01	-6.1928694e-01
1.9422666e+09	-1.4868917e-01	-6.1949763e-01
1.9422672e+09	-1.4930219e-01	-6.1933986e-01
1.9422678e+09	-1.4979830e-01	-6.1933471e-01
1.9422684e+09	-1.4995776e-01	-6.1954191e-01
1.9422690e+09	-1.5034299e-01	-6.1952712e-01
1.9422696e+09	-1.5108228e-01	-6.1950616e-01
1.9422702e+09	-1.5159302e-01	-6.1963820e-01
1.9422708e+09	-1.5205229e-01	-6.1959448e-01
1.9422714e+09	-1.5202535e-01	-6.1988345e-01
1.9422720e+09	-1.5262075e-01	-6.1983261e-01
1.9422726e+09	-1.5303143e-01	-6.1995070e-01
1.9422732e+09	-1.5373452e-01	-6.1968480e-01
1.9422738e+09	-1.5470731e-01	-6.1964978e-01
1.9422744e+09	-1.5462356e-01	-6.1975249e-01
1.9422750e+09	-1.5536587e-01	-6.1961400e-01
1.9422756e+09	-1.5547100e-01	-6.1976232e-01
1.9422762e+09	-1.5656183e-01	-6.1950723e-01
1.9422768e+09	-1.5687194e-01	-6.1964483e-01
1.9422774e+09	-1.5715199e-01	-6.1992463e-01
1.9422780e+09	-1.5770622e-01	-6.1981974e-01
1.9422786e+09	-1.5820090e-01	-6.1978842e-01
1.9422792e+09	-1.5860694e-01	-6.1986405e-01
1.9422798e+09	-1.5894250e-01	-6.2002386e-01
1.9422804e+09	-1.5980047e-01	-6.1993729e-01
1.9422810e+09	-1.6012903e-01	-6.1991633e-01
1.9422816e+09	-1.6009434e-01	-6.2013787e-01
1.9422822e+09	-1.6125879e-01	-6.1972651e-01
1.9422828e+09	-1.6136212e-01	-6.1987781e-01
1.9422834e+09	-1.6231257e-01	-6.1985520e-01
1.9422840e+09	-1.6231585e-01	-6.2012666e-01
1.9422846e+09	-1.6292703e-01	-6.2005754e-01
1.9422852e+09	-1.6301819e-01	-6.2010263e-01
1.9422858e+09	-1.6418517e-01	-6.1978321e-01
1.9422864e+09	-1.6440389e-01	-6.1998627e-01
1.9422870e+09	-1.6489345e-01	-6.1992657e-01
1.9422876e+09	-1.6544555e-01	-6.1984565e-01
1.9422882e+09	-1.6572679e-01	-6.2003438e-01
1.9422888e+09	-1.6606971e-01	-6.1990488e-01
1.9422894e+09	-1.6641986e-01	-6.1997561e-01
1.9422900e+09	-1.6659919e-01	-6.2032931e-01
1.9422906e+09	-1.6772528e-01	-6.1985639e-01
1.9422912e+09	-1.6763570e-01	-6.2030287e-01
1.9422918e+09	-1.6861371e-01	-6.1977897e-01
1.9422924e+09	-1.6886772e-01	-6.2003141e-01
1.9422930e+09	-1.6890235e-01	-6.2008796e-01
1.9422936e+09	-1.6979642e-01	-6.1994203e-01
1.9422942e+09	-1.6979861e-01	-6.2030010e-01
1.9422948e+09	-1.7030271e-01	-6.2020038e-01
1.9422954e+09	-1.7085338e-01	-6.2008054e-01
1.9422960e+09	-1.7146234e-01	-6.2009096e-01
1.9422966e+09	-1.7153382e-01	-6.2020282e-01
1.9422972e+09	-1.7269975e-01	-6.1978642e-01
1.9422978e+09	-1.7290911e-01	-6.1991489e-01
1.9422984e+09	-1.7314542e-01	-6.2015473e-01
1.9422990e+09	-1.7332487e-01	-6.2025641e-01
1.9422996e+09	-1.7418605e-01	-6.2001728e-01
1.9423002e+09	-1.7451711e-01	-6.2012179e-01
1.9423008e+09	-1.7502596e-01	-6.2015219e-01
1.9423014e+09	-1.7573302e-01	-6.1998414e-01
1.9423020e+09	-1.7588647e-01	-6.2014314e-01
1.9423026e+09	-1.7616996e-01	-6.2003253e-01
1.9423032e+09	-1.7675929e-01	-6.2000180e-01
1.9423038e+09	-1.7756757e-01	-6.1991413e-01
1.9423044e+09	-1.7768756e-01	-6.1986099e-01
1.9423050e+09	-1.7810051e-01	-6.1998899e-01
1.9423056e+09	-1.7849814e-01	-6.1987936e-01
1.9423062e+09	-1.7883412e-01	-6.2000493e-01
1.9423068e+09	-1.7934746e-01	-6.1993704e-01
1.9423074e+09	-1.7972611e-01	-6.1992869e-01
1.9423080e+09	-1.7978589e-01	-6.2010046e-01
1.9423086e+09	-1.8049169e-01	-6.2009843e-01
1.9423092e+09	-1.8096272e-01	-6.1993127e-01
1.9423098e+09	-1.8170086e-01	-6.1974528e-01
1.9423104e+09	-1.8213788e-01	-6.1980271e-01
1.9423110e+09	-1.8282498e-01	-6.1955700e-01
1.9423116e+09	-1.8306335e-01	-6.1968586e-01
1.9423122e+09	-1.8305682e-01	-6.1998115e-01
1.9423128e+09	-1.8403462e-01	-6.1946336e-01
1.9423134e+09	-1.8372439e-01	-6.1982200e-01
1.9423140e+09	-1.8421198e-01	-6.1992473e-01
1.9423146e+09	-1.8554673e-01	-6.1934112e-01
1.9423152e+09	-1.8558674e-01	-6.1964707e-01
1.9423158e+09	-1.8597974e-01	-6.1969012e-01
1.9423164e+09	-1.8681674e-01	-6.1932959e-01
1.9423170e+09	-1.8688610e-01	-6.1937804e-01
1.9423176e+09	-1.8734376e-01	-6.1967233e-01
1.9423182e+09	-1.8763994e-01	-6.1958288e-01
1.9423188e+09	-1.8777232e-01	-6.1980754e-01
1.9423194e+09	-1.8893574e-01	-6.1923042e-01
1.9423200e+09	-1.8843973e-01	-6.1966398e-01
1.9423206e+09	-1.8919626e-01	-6.1961350e-01
1.9423212e+09	-1.8995324e-01	-6.1946595e-01
1.9423218e+09	-1.9018172e-01	-6.1946966e-01
1.9423224e+09	-1.9085013e-01	-6.1931415e-01
1.9423230e+09	-1.9121319e-01	-6.1927465e-01
1.9423236e+09	-1.9164343e-01	-6.1920390e-01
1.9423242e+09	-1.9175440e-01	-6.1924035e-01
1.9423248e+09	-1.9207678e-01	-6.1951889e-01
1.9423254e+09	-1.9276136e-01	-6.1921744e-01
1.9423260e+09	-1.9329533e-01	-6.1924937e-01
1.9423266e+09	-1.9322725e-01	-6.1950505e-01
1.9423272e+09	-1.9407072e-01	-6.1925772e-01
1.9423278e+09	-1.9408685e-01	-6.1926351e-01
1.9423284e+09	-1.9454379e-01	-6.1937369e-01
1.9423290e+09	-1.9530492e-01	-6.1915278e-01
1.9423296e+09	-1.9580437e-01	-6.1882680e-01
1.9423302e+09	-1.9617179e-01	-6.1882414e-01
1.9423308e+09	-1.9625251e-01	-6.1900915e-01
1.9423314e+09	-1.9654669e-01	-6.1925058e-01
1.9423320e+09	-1.9686267e-01	-6.1914257e-01
1.9423326e+09	-1.9759602e-01	-6.1899933e-01
1.9423332e+09	-1.9806520e-01	-6.1872936e-01
1.9423338e+09	-1.9822204e-01	-6.1890865e-01
1.9423344e+09	-1.9857309e-01	-6.1913764e-01
1.9423350e+09	-1.9917699e-01	-6.1876030e-01
1.9423356e+09	-1.9948104e-01	-6.1870416e-01
1.9423362e+09	-2.0027418e-01	-6.1865559e-01
1.9423368e+09	-2.0053241e-01	-6.1885413e-01
1.9423374e+09	-2.0092408e-01	-6.1869748e-01
1.9423380e+09	-2.0134330e-01	-6.1861707e-01
1.9423386e+09	-2.0160487e-01	-6.1867804e-01
1.9423392e+09	-2.0196493e-01	-6.1838430e-01
1.9423398e+09	-2.0251656e-01	-6.1833012e-01
1.9423404e+09	-2.0287050e-01	-6.1851615e-01
1.9423410e+09	-2.0308134e-01	-6.1854606e-01
1.9423416e+09	-2.0406525e-01	-6.1830539e-01
1.9423422e+09	-2.0422011e-01	-6.1826650e-01
1.9423428e+09	-2.0410206e-01	-6.1850119e-01
1.9423434e+09	-2.0440084e-01	-6.1850547e-01
1.9423440e+09	-2.0522071e-01	-6.1828826e-01
1.9423446e+09	-2.0532459e-01	-6.1818827e-01
1.9423452e+09	-2.0581008e-01	-6.1822437e-01
1.9423458e+09	-2.0651926e-01	-6.1802185e-01
1.9423464e+09	-2.0708236e-01	-6.1782426e-01
1.9423470e+09	-2.0720150e-01	-6.1825569e-01
1.9423476e+09	-2.0716352e-01	-6.1826471e-01
1.9423482e+09	-2.0781101e-01	-6.1819185e-01
1.9423488e+09	-2.0839842e-01	-6.1785569e-01
1.9423494e+09	-2.0865121e-01	-6.1793313e-01
1.9423500e+09	-2.0878882e-01	-6.1792778e-01
1.9423506e+09	-2.0951763e-01	-6.1779598e-01
1.9423512e+09	-2.1029480e-01	-6.1763799e-01
